조사일자,생태구,기상,표층수온,저층수온,표층염분,저층염분,표층pH,저층pH,표층DO,저층DO,표층chl,저층Chl-a,수질지수
2016-02-26 14:01:00,대한해협,맑음,11.9669,11.9599,34.2027,34.203,8,8,9.239967933969565,9.281533792472985,0.918,0.408,2
2016-02-26 14:13:00,대한해협,맑음,11.6128,11.5325,34.0013,34.0834,8,8,9.363167506422492,9.17586168098373,0.698,0.826,1
2016-02-26 14:24:00,대한해협,맑음,11.3742,11.3429,33.819,33.9841,8,8,9.25756787289141,9.31675782963607,0.944,0.962,2
2016-02-26 14:35:00,대한해협,맑음,11.5121,11.1449,33.9609,33.9978,8,8,9.292767750735107,9.457653978288413,0.66,0.818,1
2016-02-26 14:46:00,대한해협,맑음,11.2855,11.3111,33.9942,34.0217,8,8,9.134368300438485,9.351981866799155,0.758,0.698,1
2016-02-26 15:00:00,대한해협,맑음,12.0677,12.0112,34.2126,34.2146,8,8,9.310367689656951,9.263921773891441,0.602,0.512,1
2016-02-26 15:12:00,대한해협,맑음,12.2116,12.2271,34.261,34.2642,8,8,9.239967933969565,9.158249662402188,0.8,0.646,1
2016-02-26 15:31:00,대한해협,맑음,11.4486,11.2689,34.0993,34.1097,8,8,9.679966407015735,9.616162145522296,0.734,0.724,1
2016-02-26 15:48:00,동해,맑음,5.0693,5.2818,33.8186,33.8788,8,8,10.95631449820111,10.994740648352662,0.844,0.874,1
2016-02-26 16:03:00,대한해협,맑음,10.2324,10.0779,33.6415,33.7634,8,8,9.521566956719115,9.774670312756179,3.12,4.46,1
2016-02-26 16:27:00,동해,맑음,4.8074,4.8616,33.806,33.8276,8,8,11.133888477102259,11.207885862860307,1.094,1.142,1
2016-02-26 16:35:00,동해,맑음,4.754,4.7549,33.7505,33.8,8,8,11.471279037014453,11.278934267696188,1.278,1.024,1
2016-02-27 07:56:00,대한해협,맑음,10.3943,10.4186,33.8893,33.9008,8,8,9.961565429765283,9.686610219848466,4.16,3.32,1
2016-02-27 08:09:00,대한해협,맑음,11.0008,11.061,34.0199,34.0252,8,8,9.750366162703124,9.757058294174637,3.38,2.84,1
2016-02-27 08:20:00,동해,맑음,10.0941,7.6761,34.188,34.0795,8,8,9.1983321070797,9.12972002141077,0.268,0.236,1
2016-02-27 08:50:00,동해,맑음,9.0794,9.0596,34.0009,33.999,8,8,9.731054043783159,9.857966170978557,0.376,0.366,2
2016-02-27 12:30:00,동해,맑음,10.5176,10.4556,34.1551,34.1476,8,8,9.553480064882006,9.396151539545329,0.34,0.394,2
2016-02-28 08:25:00,대한해협,맑음,8.6686,10.1266,33.2353,33.6668,8,8,10.91196213154501,10.76094335332257,3.84,4.22,1
2016-02-28 09:42:00,대한해협,맑음,7.7867,8.0899,32.9437,33.0563,8,8,11.84475889440289,11.553484189491988,4.374,5.556,1
2016-02-28 09:56:00,대한해협,맑음,7.9522,8.6901,32.997,33.2535,8,8,11.756759199793656,11.623932263818158,3.492,5.256,1
2016-02-28 10:12:00,대한해협,맑음,7.5602,7.6105,32.8257,32.8723,8,8,12.636756145885997,12.257964932753696,3.38,5.172,1
2016-02-28 10:20:00,서해중부,구름조금,4.3904,4.2745,32.1748,32.1761,8,8,12.680659308211844,12.640808950615808,4.734,7.14,2
2016-02-28 10:30:00,대한해협,맑음,7.9434,7.4928,32.7284,32.8062,8,8,13.21755413030694,13.825434586510994,2.52,7.5600000000000005,1
2016-02-28 10:42:00,서해중부,구름조금,4.6616,4.6073,32.1604,32.1687,8,8,11.888118101448601,11.813346526271875,6.36,7.62,2
2016-02-28 10:42:00,대한해협,맑음,8.0408,7.8177,32.7149,32.7414,8,8,12.918355168635541,13.807822567929453,4.04,4.64,1
2016-02-28 10:55:00,서해중부,구름조금,4.6553,4.5821,32.1757,32.1905,8,8,11.694385806462034,12.095035862218747,6.4,8.28,2
2016-02-28 10:58:00,대한해협,맑음,8.0122,7.8083,32.7316,32.7598,8,8,13.65755260335311,13.913494679418706,3.0,1.686,1
2016-02-28 11:09:00,서해중부,구름조금,4.6962,4.6995,32.2283,32.2287,8,8,11.41259337739066,11.373206938854892,5.8,5.4,2
2016-02-28 11:23:00,서해중부,구름조금,4.8027,4.8213,32.2199,32.2207,8,8,11.183637028770162,11.073912019411342,3.988,3.936,2
2016-02-28 11:35:00,서해중부,구름조금,4.821,4.8174,32.21,32.2129,8,8,11.077964867868403,10.968278518431266,3.708,3.488,2
2016-02-28 12:00:00,서해중부,구름조금,4.8742,4.8687,32.2396,32.2413,8,8,11.095576894685362,11.09151760290802,3.084,3.116,3
2016-02-28 12:25:00,서해중부,구름조금,4.9856,4.8895,32.2077,32.2338,8,8,11.06035284105144,11.056306435914662,1.596,2.264,1
2016-02-28 12:53:00,대한해협,맑음,9.4246,9.5784,33.4461,33.6012,8,8,12.28475736744906,11.359751985095022,3.84,6.48,1
2016-02-28 13:08:00,대한해협,맑음,10.4768,10.2442,33.6043,33.7679,8,8,10.806362498013927,10.6904952789964,3.56,2.934,1
2016-02-28 13:31:00,대한해협,맑음,10.0029,10.7726,33.6015,33.9329,8,8,12.302357306370906,10.4439270188548,4.836,4.9319999999999995,1
2016-02-28 14:07:00,대한해협,맑음,12.2898,11.4897,34.2464,34.179,8,8,9.398367384266185,9.351981866799155,1.534,0.912,1
2016-02-28 14:48:00,대한해협,맑음,11.6394,11.633,33.8213,33.8581,8,8,9.556766834562806,9.545714071196125,0.804,0.894,1
2016-02-28 16:05:00,대한해협,맑음,11.5327,11.4572,33.8377,34.075,8,8,9.715166284859427,9.457653978288413,0.588,0.912,1
2016-02-28 16:51:00,대한해협,맑음,11.1833,11.2056,33.4069,33.9397,8,8,10.014365246530826,9.299145811054528,0.83,1.614,1
2016-02-28 17:08:00,대한해협,맑음,11.0075,11.0064,33.5938,33.9074,8,8,10.207964574671138,9.528102052614583,1.522,1.3920000000000001,1
2016-02-28 17:36:00,대한해협,맑음,10.7994,10.7669,33.7497,33.8627,8,8,10.260764391436679,9.792282331337722,2.3,2.7,1
2016-05-09 09:35:00,대한해협,구름조금,15.1129,15.1187,33.8403,33.8405,8,8,8.470605868759908,8.470605868759908,0.43,0.876,2
2016-05-09 09:47:00,대한해협,구름조금,15.2017,14.6492,33.8137,34.0451,8,8,8.700977994897729,8.635395404053325,0.572,0.724,1
2016-05-09 10:32:00,대한해협,구름조금,15.093,14.3657,33.5877,34.2327,8,8,9.480699037210355,8.493540859428219,2.2133333333333334,0.36,1
2016-05-09 11:50:00,대한해협,구름조금,16.8965,13.6156,34.3975,34.2663,8,8,8.61237333099857,8.387149950959389,0.49666666666666665,0.3253333333333333,2
2016-05-09 12:05:00,대한해협,구름조금,15.3739,13.77,33.6734,34.2509,8,8,9.746513028907843,8.58219994981891,2.1433333333333335,0.44333333333333336,1
2016-05-09 12:25:00,대한해협,구름조금,15.0574,14.45,34.0728,34.19,8,8,9.07311758327421,8.653127222131463,0.33666666666666667,0.3933333333333333,1
2016-05-09 14:20:00,대한해협,구름조금,14.9626,14.4728,34.0719,34.1218,8,8,8.807303591576725,8.653127222131463,0.35333333333333333,0.38666666666666666,1
2016-05-09 14:40:00,대한해협,구름조금,14.7865,14.6127,34.0168,34.0732,8,8,8.683257062117896,8.670859040209601,0.44,0.48333333333333334,1
2016-05-09 14:53:00,대한해협,구름조금,15.11,14.5412,33.8073,34.1054,8,8,9.622466499449015,8.777249948678431,2.3833333333333333,1.36,1
2016-05-09 15:03:00,대한해협,구름조금,14.9789,14.6357,33.9118,34.0772,8,8,8.523768667099404,8.919104493303536,0.47,0.57,2
2016-05-09 15:14:00,대한해협,구름조금,15.2399,14.8262,33.3842,34.0401,7,8,6.6099079268775,8.47580904135008,0.20299999999999999,0.30366666666666664,3
2016-05-09 15:25:00,대한해협,구름조금,15.7257,14.6645,33.1918,34.0806,8,8,8.399722137640577,8.670859040209601,0.5066666666666667,0.45666666666666667,3
2016-05-09 15:35:00,대한해협,구름조금,15.1821,14.8093,33.6186,34.0502,8,8,7.017489380813646,8.316222678646836,0.3433333333333333,0.44333333333333336,3
2016-05-09 15:45:00,대한해협,구름조금,14.8517,14.4388,33.9938,34.173,8,8,8.913629188255719,8.511272677506357,0.3933333333333333,0.36,1
2016-05-09 15:56:00,대한해협,구름조금,15.0035,14.4126,33.8217,34.1881,8,8,8.683257062117896,8.564468131740773,0.37333333333333335,0.5166666666666667,2
2016-05-09 16:12:00,대한해협,구름조금,15.2003,14.7687,33.8881,34.0987,8,8,9.51614090277002,8.954568129459814,0.77,0.6566666666666666,1
2016-05-10 09:25:00,동해,구름많음,15.4583,14.991,33.2296,33.5832,8,8,9.244236511544962,9.43538532991912,1.546,2.84,2
2016-05-10 09:53:00,동해,구름많음,14.3489,14.2538,33.8527,33.8954,8,8,8.55832351574736,9.136902138462977,0.892,0.888,2
2016-05-10 10:05:00,동해,구름많음,14.6923,14.5873,33.8703,33.8866,8,8,9.088347194318235,9.170066937513662,0.768,0.66,2
2016-05-11 06:42:00,제주,맑음,16.115,15.8278,34.3666,34.3343,8,8,8.330070413100112,8.242791770346543,0.0588,0.09079999999999999,1
2016-05-11 09:15:00,제주,맑음,16.5559,16.5124,34.4326,34.4353,8,8,8.174963993578471,8.163339807012981,0.0478,0.08539999999999999,1
2016-05-11 09:41:00,서해중부,맑음,14.0875,13.3712,30.8403,30.9005,8,8,8.430633170541121,8.339360811479466,1.912,2.508,1
2016-05-11 09:54:00,제주,맑음,16.4985,16.4775,34.2611,34.3745,8,8,8.307255240443897,8.220036661371134,0.0396,0.13019999999999998,1
2016-05-11 10:00:00,서해중부,맑음,12.5512,12.4515,31.3033,31.3235,8,8,8.493082305137722,8.464061533894112,1.224,2.904,1
2016-05-11 10:17:00,서해중부,맑음,12.2104,12.09,31.3984,31.46,8,8,8.696041992576676,8.557587075705097,1.76,0.688,1
2016-05-11 10:22:00,제주,맑음,16.3764,16.2029,34.296,34.3184,8,8,8.36496214605067,8.360309339678762,0.0634,0.1276,1
2016-05-11 10:33:00,서해중부,맑음,13.6598,13.3998,30.9078,30.9413,8,8,8.32134718499707,8.308185630875803,2.784,1.648,2
2016-05-11 11:00:00,서해중부,맑음,13.87,13.7953,30.58,30.6529,8,8,8.055938362961514,8.105546956952004,4.28,4.2,3
2016-05-11 11:12:00,서해중부,맑음,13.9,13.5634,30.76,30.9005,8,8,8.290122617698767,8.292598040573974,2.416,1.416,1
2016-05-11 11:27:00,서해중부,맑음,13.87,12.87,30.85,31.14,8,8,8.336959468646219,8.354948401781296,1.728,1.212,1
2016-05-11 11:33:00,제주,맑음,16.1967,16.0875,34.3098,34.3071,8,8,8.606412015903402,8.552323023007771,0.426,0.252,1
2016-05-11 11:44:00,서해중부,맑음,14.3034,12.8045,30.8972,31.1926,8,8,8.508694588786874,8.354948401781296,0.724,2.456,1
2016-05-11 11:58:00,서해중부,맑음,13.9393,13.1837,31.084,31.1187,8,8,8.571143723383473,8.526411895101434,0.824,0.616,1
2016-05-11 12:12:00,서해중부,맑음,13.8002,12.8273,31.0226,31.1899,8,8,8.446245454190272,8.510824304799604,1.376,1.388,1
2016-05-11 12:24:00,서해중부,맑음,13.7484,12.4841,31.1129,31.2962,8,8,8.664817425278375,8.510824304799604,1.44,0.92,1
2016-05-11 12:36:00,서해중부,맑음,12.9545,12.483892105263159,31.3238,31.370552631578956,8,8,8.571143723383473,8.573174666006928,1.86,2.016,1
2016-05-11 12:46:00,제주,맑음,16.3666,16.0287,34.0668,34.3338,8,8,8.907917336963248,8.434409743156879,0.206,0.202,2
2016-05-11 12:50:00,서해중부,맑음,13.7141,12.1449,30.9633,31.4532,8,8,8.46185773783942,8.557587075705097,2.46,2.136,2
2016-05-11 13:32:00,서해중부,맑음,12.38,12.0447,31.46,31.4958,8,8,8.602368290681774,8.526411895101434,3.14,3.184,2
2016-05-11 13:45:00,제주,맑음,16.5521,15.86,34.1285,34.2226,8,8,8.67605456198848,8.759018416122103,0.0364,0.24,2
2016-05-11 14:46:00,서해중부,맑음,12.0121,11.1407,31.7526,31.7578,8,8,8.820940261769877,8.775813339930727,0.9,2.668,1
2016-05-11 14:48:00,제주,맑음,16.2593,16.0125,34.1267,34.2185,8,8,8.975877417001096,8.965028447575182,0.018080000000000002,0.084,2
2016-05-11 15:14:00,서해중부,맑음,12.6378,11.6285,31.4476,31.6147,8,8,8.586756007032625,8.604349846610587,2.296,3.396,1
2016-05-11 15:38:00,서해중부,맑음,14.0227,12.5098,31.0847,31.3576,8,8,8.539919156085173,8.464061533894112,1.376,3.796,1
2016-05-11 16:09:00,서해중부,맑음,14.4902,13.0894,30.0945,30.994,8,8,8.087162930259815,8.214660089064818,2.976,1.616,3
2016-05-11 16:22:00,제주,맑음,16.32,16.0427,34.23,34.2398,8,8,8.830224454175214,8.933741591842946,0.0322,0.1756,1
2016-05-11 16:34:00,서해중부,맑음,14.83,14.5248,30.03,30.0523,8,8,7.9778769447157645,7.934083463631865,3.824,3.2,3
2016-05-11 16:57:00,제주,맑음,16.14,16.0591,34.2674,34.2763,8,8,9.35904566815279,8.91800553170031,0.426,0.842,1
2016-05-11 17:20:00,제주,맑음,16.5428,16.0401,34.2509,34.2934,8,8,9.802005561036866,9.087022466078446,0.544,0.252,2
2016-05-11 18:00:00,제주,맑음,16.3349,16.1893,34.204,34.236,8,8,9.734143907086473,9.427760188923592,1.53,1.218,1
2016-05-11 18:50:00,제주,맑음,16.3684,16.2044,34.0172,34.2326,8,8,9.992091563708026,9.482880732544832,2.04,1.904,3
2016-05-11 19:19:00,제주,맑음,16.11,15.95,34.3,34.31,8,8,9.613338638102524,9.234884667778918,1.242,1.216,1
2016-05-12 07:20:00,동해,맑음,14.7706,13.8838,33.6821,34.023,8,7,8.620679242638051,8.258034963619899,2.952,2.208,3
2016-05-12 07:33:00,동해,맑음,15.0002,14.0689,33.1063,34.0683,8,8,8.55832351574736,8.88816614558286,1.132,0.712,2
2016-05-12 07:54:00,동해,맑음,15.2726,13.9167,32.6586,34.1966,8,8,8.402434198520632,8.805254147956154,1.204,1.676,2
2016-05-12 08:07:00,동해,맑음,14.8281,13.8385,33.2614,34.1644,8,7,8.589501379192706,8.921330944633546,1.184,2.16,2
2016-05-12 08:10:00,제주,맑음,16.1633,16.0215,34.2557,34.3065,7,7,9.57097223261732,8.961583775953647,0.15039999999999998,0.09539999999999998,2
2016-05-12 08:21:00,동해,맑음,14.5425,13.8399,33.831,34.1731,8,8,8.776568559864778,8.937913344158886,1.356,1.98,2
2016-05-12 09:05:00,동해,맑음,14.6121,13.7035,34.1954,34.18,8,8,8.760979628142108,8.971078143209569,1.008,1.48,2
2016-05-12 09:16:00,서해중부,맑음,14.8472,14.7735,28.8058,28.9109,8,8,7.650018988083612,7.731444789708065,3.208,2.928,3
2016-05-12 09:16:00,동해,맑음,14.6474,14.1005,33.9946,34.2058,8,8,8.698623901251414,8.821836547481498,1.016,1.676,2
2016-05-12 09:22:00,제주,맑음,16.2093,15.976,34.265,34.3163,7,7,8.999357113420944,8.683124241197895,0.0478,0.454,1
2016-05-12 09:43:00,동해,맑음,14.7749,13.4073,34.0693,34.181,8,7,8.542734584024688,8.390694159822628,1.32,2.192,2
2016-05-12 09:45:00,서해중부,맑음,14.8396,14.3568,29.5763,29.9545,8,8,7.8529786755225635,7.9029082830282045,4.4,2.5,3
2016-05-12 09:50:00,동해,맑음,15.4,14.3575,34.1524,34.2088,8,8,8.277722744739247,9.369055731817756,0.96,1.976,1
2016-05-12 09:57:00,대한해협,맑음,15.4417,14.5569,33.3942,34.0352,8,8,8.44519229405993,7.605341870447716,1.2566666666666666,0.4766666666666667,1
2016-05-12 10:00:00,제주,맑음,16.5911,16.1828,34.2575,34.2849,7,7,9.693985610646319,8.762563618643936,0.36,0.056,1
2016-05-12 10:05:00,서해중부,맑음,14.51,14.3442,29.88,30.0024,8,8,7.884203242820863,7.887320692726372,4.12,3.464,3
2016-05-12 10:13:00,대한해협,맑음,15.5236,14.7072,33.4173,33.9084,8,8,8.461433048471584,8.45807722327194,0.66,0.43666666666666665,1
2016-05-12 10:34:00,제주,맑음,16.6629,16.067,34.2285,34.3386,7,7,8.989493766006719,8.365943803399983,0.0342,0.09820000000000001,1
2016-05-12 10:36:00,대한해협,맑음,16.9563,15.4048,33.5947,33.6645,8,8,8.70504436464639,7.962857941280729,2.1733333333333333,1.9733333333333334,1
2016-05-12 10:48:00,대한해협,맑음,15.5651,14.6713,33.5307,33.94,8,8,8.299025504355047,7.735347714386992,0.7433333333333333,0.7033333333333334,1
2016-05-12 10:52:00,서해중부,맑음,14.61,14.191,29.65,30.3063,8,8,8.009101512014064,8.121134547253837,2.632,3.816,2
2016-05-12 10:55:00,동해,맑음,15.2501,13.8563,33.906,34.0586,8,7,7.560631885496301,8.14195816694251,0.1556,0.0824,2
2016-05-12 11:03:00,대한해협,맑음,15.7689,15.0645,32.9953,33.6874,8,8,8.57511832935316,7.8978550193110895,1.3433333333333333,1.9933333333333334,1
2016-05-12 11:30:00,동해,맑음,15.5702,14.8897,33.8412,33.9188,8,8,8.464789925411324,8.58968295412672,0.3716,0.1732,2
2016-05-12 12:15:00,대한해협,맑음,15.7324,14.4525,33.1383,34.0311,8,8,9.338433786700884,7.719096983894583,0.568,0.416,1
2016-05-12 12:33:00,서해중부,맑음,15.0237,14.0264,30.9442,31.0843,8,8,9.427613753180097,9.211769963140306,0.348,0.1808,1
2016-05-12 12:37:00,대한해협,맑음,16.234,14.669,32.26,33.8457,8,8,9.257230014642614,7.637843331432535,0.97,0.564,1
2016-05-12 12:45:00,대한해협,맑음,15.5163,12.6673,33.9268,34.1075,8,7,8.355667403352614,7.014354999219312,0.56,0.2068,2
2016-05-12 12:51:00,대한해협,맑음,16.5382,14.5861,31.2066,33.9162,8,8,9.013618698467807,7.686595522909763,1.0866666666666667,0.43333333333333335,1
2016-05-12 12:53:00,서해중부,맑음,13.8741,13.7748,31.0296,31.0579,8,8,9.285099914778852,9.363446732683212,0.23879999999999998,0.2224,1
2016-05-12 13:08:00,서해중부,맑음,14.3977,14.0291,31.0069,31.0648,8,8,9.31364921219535,9.375829301983499,0.32759999999999995,0.628,1
2016-05-12 13:15:00,대한해협,맑음,16.0414,14.6106,32.123,33.914,8,8,9.565804348464034,7.735347714386992,0.26799999999999996,0.5266666666666666,2
2016-05-12 13:22:00,서해중부,맑음,15.0968,14.5641,30.8342,30.8858,8,8,9.439621304411084,9.3653504716186,0.252,0.1744,1
2016-05-12 13:35:00,대한해협,맑음,15.4157,14.4336,33.8745,33.9233,8,8,8.542734584024688,8.258034963619899,0.3588,0.17079999999999998,1
2016-05-12 13:42:00,서해중부,맑음,19.2585,17.6042,26.4433,28.656,7,7,7.613318930695584,6.754007674989167,0.84,0.3784,3
2016-05-12 13:53:00,서해중부,맑음,17.9265,17.0377,28.5817,29.6449,7,7,7.917545299448619,7.680407463017864,0.628,0.604,2
2016-05-12 14:05:00,대한해협,맑음,15.6839,14.4182,33.8713,33.9189,8,8,8.714212832974088,8.390694159822628,0.832,0.22319999999999998,1
2016-05-12 14:05:00,서해중부,맑음,17.2274,16.117,29.2933,30.1437,8,8,8.558836144585484,7.877172702614172,1.256,4.2,1
2016-05-12 14:10:00,대한해협,맑음,16.2903,15.5864,32.703,32.8339,8,8,7.405784011714092,7.280327260599523,0.32866666666666666,0.34,3
2016-05-12 14:20:00,서해중부,맑음,18.6177,15.3078,28.8805,30.6059,7,8,7.650765651082211,8.32427603817668,0.2184,0.86,1
2016-05-12 14:30:00,대한해협,맑음,16.5631,15.7558,32.7537,32.9228,8,8,7.74683985435882,7.524088217985667,0.67,1.0466666666666666,2
2016-05-12 14:35:00,서해중부,맑음,18.1767,14.372,29.5633,30.8725,8,8,8.357861504252778,9.147805075620012,0.404,0.3028,1
2016-05-12 14:50:00,대한해협,맑음,15.4231,14.5223,33.8884,33.9254,8,8,8.293311676461922,8.440441358398653,0.182,0.2704,1
2016-05-12 14:51:00,서해중부,맑음,15.4115,13.7685,30.6747,31.0022,8,8,9.011885820813394,9.119773050980392,0.25079999999999997,0.2948,1
2016-05-13 07:20:00,대한해협,맑음,14.845,9.4003,33.8118,34.2084,8,7,7.186497524152154,6.3711588964181995,1.116,0.3536,3
2016-05-13 08:07:00,대한해협,맑음,14.3589,12.7157,34.0722,34.2073,7,7,7.32679790965621,7.056564743465634,0.544,0.588,2
2016-05-13 08:30:00,대한해협,맑음,14.5633,13.6965,33.7327,34.0587,7,7,7.607398680664319,7.305803233301066,0.9,0.524,2
2016-05-13 08:46:00,대한해협,맑음,14.5942,13.4473,33.7241,34.1039,7,7,7.965944110285794,7.383690261374638,1.56,0.2676,2
2016-05-13 09:11:00,대한해협,맑음,14.7723,13.3442,33.8812,34.1594,7,7,7.607398680664319,6.994255121006777,0.736,0.3988,2
2016-05-13 09:25:00,대한해협,구름조금,16.0504,14.635,32.534,33.8953,8,8,8.70504436464639,7.686595522909763,2.3433333333333333,0.8433333333333334,1
2016-05-13 09:29:00,대한해협,맑음,15.0498,14.4365,33.7016,33.9428,7,7,7.747699066168374,7.601773939980639,1.132,0.58,1
2016-05-13 09:43:00,대한해협,맑음,15.1193,14.423,33.7299,33.9536,7,7,7.747699066168374,7.63292875121007,0.8,0.708,1
2016-05-13 10:00:00,대한해협,맑음,16.0924,14.2153,33.2919,33.9909,7,7,7.763287997891049,7.477154695062924,1.388,0.404,1
2016-05-13 10:14:00,대한해협,구름조금,16.0954,15.0204,32.7424,33.505,8,8,8.851211154351272,7.930356480295907,2.1866666666666665,1.0033333333333334,1
2016-05-13 10:18:00,대한해협,맑음,15.0268,14.3695,33.1412,33.8038,7,7,7.529454022050957,7.290225827686349,1.272,0.744,2
2016-05-13 10:35:00,대한해협,구름조금,15.5485,14.596,33.2267,33.9163,8,8,9.013618698467807,7.881604288818679,0.8866666666666667,0.38,1
2016-05-13 11:06:00,대한해협,맑음,14.8577,14.7305,33.3411,33.4874,7,7,7.7165212027230305,7.383690261374638,1.728,0.996,3
2016-05-13 11:13:00,대한해협,구름조금,15.0627,14.4453,33.8696,34.0667,8,8,8.282784749943392,7.719096983894583,0.71,0.332,1
2016-05-13 11:18:00,대한해협,맑음,15.3016,14.6777,32.8518,33.592,7,7,7.217675387597501,6.308849273959343,1.476,1.352,3
2016-05-13 11:39:00,대한해협,맑음,15.151,14.4759,33.0864,33.7928,7,7,7.5762208172189744,7.3213806389157785,0.988,0.692,3
2016-05-13 11:48:00,대한해협,구름조금,16.2401,14.6961,33.8251,33.883,8,8,8.818729645527965,7.962857941280729,1.3333333333333333,0.7466666666666667,1
2016-05-13 11:55:00,대한해협,맑음,15.06,14.5913,33.0908,33.6167,7,7,7.435920431714918,7.056564743465634,1.064,0.576,3
2016-05-13 12:39:00,대한해협,구름조금,14.9661,14.3444,33.8474,34.0577,8,8,7.941728907298664,7.686595522909763,0.566,0.238,1
2016-05-13 13:40:00,대한해협,맑음,16.6794,15.2774,33.316,33.4881,8,8,8.93241492640954,7.719096983894583,1.49,1.448,1
2016-05-13 14:00:00,대한해협,맑음,17.934,15.6563,32.5677,33.3479,8,8,8.380229276413313,7.605341870447716,0.514,0.458,1
2016-05-13 14:10:00,대한해협,구름조금,15.4333,8.7071,33.912,34.2299,8,7,7.607398680664319,7.243493610842207,0.408,0.632,3
2016-05-13 14:43:00,대한해협,맑음,15.358,14.683,33.7231,33.778,8,8,7.95796966171032,7.637843331432535,0.574,0.408,1
2016-05-13 14:55:00,대한해협,구름조금,14.9032,14.2284,33.9139,33.9842,8,8,7.700932271000357,7.368112855759923,1.308,0.72,2
2016-05-13 15:30:00,대한해협,맑음,16.2494,14.7606,33.2919,33.6063,8,8,8.331507013178353,7.8166013668490395,0.56,0.334,1
2016-05-13 16:21:00,대한해협,구름조금,15.1477,13.7867,33.1393,34.0733,8,8,8.012710905453813,7.3213806389157785,3.252,0.752,3
2016-05-14 08:18:00,대한해협,맑음,14.9862,14.5081,32.9468,33.8544,7,7,7.404742568269573,7.4148450726040664,1.148,1.28,2
2016-05-14 08:22:00,서해중부,맑음,12.4779,12.2896,31.601,31.6294,8,8,10.4758423285798,8.744638159327065,2.28,2.4,1
2016-05-14 08:49:00,서해중부,맑음,13.4843,12.1504,31.4654,31.6489,8,8,8.758491127173277,8.697875388421574,1.916,2.448,1
2016-05-14 08:50:00,대한해협,맑음,15.1667,14.4316,32.1653,33.8118,7,7,7.046197138648098,7.243493610842207,1.26,1.028,3
2016-05-14 09:10:00,대한해협,맑음,15.1642,14.4484,31.3651,33.7467,7,7,6.952663548312063,7.0254099322362045,1.572,1.088,4
2016-05-14 09:15:00,대한해협,맑음,15.4315,14.8629,32.0395,33.0631,7,7,6.438228801463859,6.729439225556631,0.72,0.896,3
2016-05-14 09:39:00,대한해협,맑음,15.4399,14.97,33.5572,33.6668,8,8,8.169099469061816,7.735347714386992,0.86,0.5166666666666667,1
2016-05-14 09:42:00,서해중부,맑음,14.2162,12.7327,31.13,31.456,8,8,8.836552545419028,8.479649124195944,2.888,2.012,2
2016-05-14 09:52:00,대한해협,맑음,15.3293,14.1322,32.2303,33.9446,7,7,7.357975773101555,7.305803233301066,1.0,0.716,3
2016-05-14 09:54:00,대한해협,맑음,15.4799,15.0133,33.5075,33.6764,8,8,8.169099469061816,7.80035063635663,1.2166666666666666,0.75,1
2016-05-14 10:27:00,서해중부,맑음,14.99,13.5114,30.24,31.078,8,8,8.38379631959367,8.02760900544285,2.792,2.744,2
2016-05-14 10:37:00,대한해협,맑음,16.3416,15.676,32.8251,33.2596,8,8,8.412710785236621,7.881604288818679,1.8966666666666667,2.953333333333333,1
2016-05-14 11:26:00,대한해협,맑음,16.9051,14.9586,31.5585,32.0359,8,8,8.607599838176466,7.004064842228558,0.718,1.32,2
2016-05-14 11:32:00,서해중부,맑음,13.41,12.5716,31.56,31.576,8,8,8.774103410822427,8.588762256308758,1.336,1.92,1
2016-05-14 11:56:00,서해중부,맑음,12.92,12.6463,31.5598,31.6,8,8,8.680429708927523,8.666700207817911,2.08,1.904,1
2016-05-14 12:07:00,대한해협,맑음,17.0901,13.89,31.7293,32.548,8,8,8.412710785236621,5.817761516282655,4.74,0.73,3
2016-05-14 12:48:00,대한해협,맑음,17.4002,15.0575,31.5618,32.3181,8,8,9.046100207291115,7.8166013668490395,1.3333333333333333,0.92,1
2016-05-14 13:02:00,서해중부,맑음,12.1564,11.5844,31.7043,31.7486,8,8,8.758491127173277,8.744638159327065,1.144,1.74,1
2016-05-14 13:37:00,대한해협,맑음,18.1474,15.9291,29.3049,30.907,8,8,10.4172503513926,10.075452905293982,4.0,5.3,2
2016-05-14 13:49:00,서해중부,맑음,11.3685,10.6295,31.8922,31.9187,8,8,8.852164829068176,8.838163701138049,1.044,1.796,1
2016-05-14 14:16:00,대한해협,맑음,17.4731,14.705,31.6533,32.4647,8,8,8.70504436464639,6.581545849425907,0.904,1.516,3
2016-05-14 14:34:00,서해중부,맑음,11.68,10.4526,31.8013,31.9392,8,8,8.91461396366478,9.009627194458188,1.436,1.948,1
2016-05-14 14:38:00,대한해협,맑음,17.3702,14.1569,31.7671,32.7108,8,8,8.54263682052985,6.029021012683979,0.632,0.536,3
2016-05-14 15:18:00,대한해협,맑음,15.7478,14.2317,31.1982,32.1596,8,8,8.899933417586233,7.069067764198195,5.733333333333333,3.1333333333333333,2
2016-05-14 15:32:00,서해중부,맑음,12.2082,11.3993,31.6754,31.84,8,8,8.727266559874975,8.80698852053439,2.016,1.872,1
2016-05-15 06:58:00,서해중부,맑음,10.2024,10.1849,32.0205,32.0234,8,8,9.117573651103731,8.978452013854525,1.476,1.536,1
2016-05-15 07:34:00,서해중부,맑음,10.7513,10.734,32.0059,32.0108,8,8,8.992675381910528,8.853751291439881,1.48,1.284,1
